country,country_code,super_region,region,sex,age,pop,alcohol_use,drug_use,high_meat,low_exercise,smoking
Tunisia,TUN,North Africa and Middle East,North Africa and Middle East,male,15-49 years,2990698,7.235883822,5.875776333,0.038261891,3.057804133,29.52474169
Tunisia,TUN,North Africa and Middle East,North Africa and Middle East,female,Under 5,477508.1611,0.046091535,0.013389626,NA,NA,NA
Turkey,TUR,North Africa and Middle East,North Africa and Middle East,male,50-69 years,5850757,15.30516893,3.195049067,0.137428583,46.6301397,369.7922453
Turkey,TUR,North Africa and Middle East,North Africa and Middle East,male,70+ years,1676322.031,38.16863464,8.051662735,0.313049168,251.5031723,1186.129544
Turkey,TUR,North Africa and Middle East,North Africa and Middle East,female,5-14 years,6551685,0.180505106,0.000577718,NA,NA,NA
Turkey,TUR,North Africa and Middle East,North Africa and Middle East,female,15-49 years,21009639,1.513548432,0.308045651,0.005975591,1.712371522,5.770457938
Turkey,TUR,North Africa and Middle East,North Africa and Middle East,female,50-69 years,6837171,5.977335968,0.801827082,0.077636082,23.53833261,49.68709545
Turkey,TUR,North Africa and Middle East,North Africa and Middle East,female,70+ years,2370019,8.360725042,2.743579171,0.190449191,210.0473037,159.5347887
Turkey,TUR,North Africa and Middle East,North Africa and Middle East,male,Under 5,3270815.393,0.092164589,0.020886721,NA,NA,NA
Turkey,TUR,North Africa and Middle East,North Africa and Middle East,male,5-14 years,6821364,0.376731464,0.000646733,NA,NA,NA
Turkey,TUR,North Africa and Middle East,North Africa and Middle East,male,15-49 years,20909345,7.277467375,1.563263322,0.013303469,4.109344809,29.80916179
Turkey,TUR,North Africa and Middle East,North Africa and Middle East,female,Under 5,3122576.466,0.079250742,0.010223174,NA,NA,NA
United Arab Emirates,ARE,North Africa and Middle East,North Africa and Middle East,female,50-69 years,161689,24.21559184,1.535820047,1.975344094,53.06893727,32.67699212
United Arab Emirates,ARE,North Africa and Middle East,North Africa and Middle East,female,70+ years,13966,73.96271103,2.997402225,5.837870776,414.1301382,129.5713009
United Arab Emirates,ARE,North Africa and Middle East,North Africa and Middle East,male,Under 5,245095.3434,0.100366981,0.053383604,NA,NA,NA
United Arab Emirates,ARE,North Africa and Middle East,North Africa and Middle East,male,5-14 years,401477,0.410615439,0.019863606,NA,NA,NA
United Arab Emirates,ARE,North Africa and Middle East,North Africa and Middle East,male,15-49 years,5294103,17.70875824,5.324838276,0.146173022,10.3946295,17.52011012
United Arab Emirates,ARE,North Africa and Middle East,North Africa and Middle East,female,Under 5,234660.7676,0.15201681,0.054337733,NA,NA,NA
United Arab Emirates,ARE,North Africa and Middle East,North Africa and Middle East,male,50-69 years,730796,41.10613954,8.233718836,2.379509897,90.35640396,127.6179566
United Arab Emirates,ARE,North Africa and Middle East,North Africa and Middle East,male,70+ years,31034,86.03967144,15.90582251,7.264326996,428.7876654,457.7039741
United Arab Emirates,ARE,North Africa and Middle East,North Africa and Middle East,female,5-14 years,383428,0.295742416,0.018466709,NA,NA,NA
United Arab Emirates,ARE,North Africa and Middle East,North Africa and Middle East,female,15-49 years,1649126,7.220975385,1.152394179,0.142900399,4.459340198,3.560105688
Yemen,YEM,North Africa and Middle East,North Africa and Middle East,male,50-69 years,1004296,24.5041505,5.775225145,0.244540274,138.0426926,406.5990448
Yemen,YEM,North Africa and Middle East,North Africa and Middle East,female,5-14 years,3369815,0.127538442,0.00097041,NA,NA,NA
Yemen,YEM,North Africa and Middle East,North Africa and Middle East,female,15-49 years,6638241,3.11964468,0.37570735,0.020312021,6.513647531,16.15601505
Yemen,YEM,North Africa and Middle East,North Africa and Middle East,male,Under 5,2045254.532,0.093185497,0.005457325,NA,NA,NA
Yemen,YEM,North Africa and Middle East,North Africa and Middle East,male,70+ years,188635,72.34367658,10.84614487,0.44908179,489.4084763,912.2882038
Yemen,YEM,North Africa and Middle East,North Africa and Middle East,female,50-69 years,1139584,30.51664098,1.459810119,0.281605799,121.8641526,213.4532901
Yemen,YEM,North Africa and Middle East,North Africa and Middle East,female,70+ years,209846,104.6823454,2.898883031,0.452829818,534.747215,420.8343104
Yemen,YEM,North Africa and Middle East,North Africa and Middle East,male,5-14 years,3509277,0.247832168,0.000939623,NA,NA,NA
Yemen,YEM,North Africa and Middle East,North Africa and Middle East,male,15-49 years,6847943,6.142149505,2.26703487,0.014489315,9.130348917,29.13815843
Yemen,YEM,North Africa and Middle East,North Africa and Middle East,female,Under 5,1958778.933,0.068331843,0.005919423,NA,NA,NA
Bangladesh,BGD,South Asia,South Asia,male,5-14 years,16372513,0.027924898,0.000657487,NA,NA,NA
Bangladesh,BGD,South Asia,South Asia,male,15-49 years,45033462,5.085418161,3.576747258,0.000958623,4.462015931,46.64859443
Bangladesh,BGD,South Asia,South Asia,male,50-69 years,9437216,23.41135405,7.845809159,0.007673264,63.09609162,535.4919937
Bangladesh,BGD,South Asia,South Asia,female,5-14 years,15704489,0.008822084,0.000703758,NA,NA,NA
Bangladesh,BGD,South Asia,South Asia,female,15-49 years,45002265,1.130601231,1.459117084,0.000597426,1.484371205,7.306077896
Bangladesh,BGD,South Asia,South Asia,male,70+ years,2604997,72.30053307,17.86555804,0.022812614,381.3247662,2341.430075
Bangladesh,BGD,South Asia,South Asia,female,50-69 years,8962509,9.14332486,6.954706623,0.004873736,26.59198071,71.99787651
Bangladesh,BGD,South Asia,South Asia,male,Under 5,7813736.836,0.003363104,0.003429875,NA,NA,NA
Bangladesh,BGD,South Asia,South Asia,female,Under 5,7480438.172,0.004512017,0.004621267,NA,NA,NA
Bangladesh,BGD,South Asia,South Asia,female,70+ years,2546847,42.74321836,40.17503816,0.007569855,256.8057971,407.0699215
Bhutan,BTN,South Asia,South Asia,male,Under 5,33698.81526,0.068101178,0.010681691,NA,NA,NA
Bhutan,BTN,South Asia,South Asia,female,Under 5,32428.16515,0.083877404,0.011328805,NA,NA,NA
Bhutan,BTN,South Asia,South Asia,male,70+ years,13926,88.04898826,10.86736957,0.05196747,239.2988885,353.5582218
Bhutan,BTN,South Asia,South Asia,female,50-69 years,37851,15.48441796,1.658352994,0.013480586,18.48032989,30.20643198
Bhutan,BTN,South Asia,South Asia,female,70+ years,11004,70.16811869,3.328717139,0.020657674,158.4130456,87.00949256
Bhutan,BTN,South Asia,South Asia,male,5-14 years,72076,0.25980371,0.004196353,NA,NA,NA
Bhutan,BTN,South Asia,South Asia,male,15-49 years,248309,10.86747361,3.539152021,0.002602628,1.993851947,9.3046845
Bhutan,BTN,South Asia,South Asia,male,50-69 years,48468,39.16727437,6.85326595,0.029588071,37.57771628,87.85103564
Bhutan,BTN,South Asia,South Asia,female,5-14 years,70150,0.161619869,0.004304318,NA,NA,NA
Bhutan,BTN,South Asia,South Asia,female,15-49 years,207112,2.753773515,1.136018182,0.000895947,0.831671696,3.337269663
India,IND,South Asia,South Asia,male,5-14 years,133907008,0.577772789,0.098263013,NA,NA,NA
India,IND,South Asia,South Asia,male,15-49 years,365259832,38.67851046,4.608760719,0.001651162,5.571326983,29.01525877
India,IND,South Asia,South Asia,male,50-69 years,94586934,119.6424011,7.322114834,0.016871402,81.08598995,337.2835694
India,IND,South Asia,South Asia,female,5-14 years,119885024,0.325284282,0.098664862,NA,NA,NA
India,IND,South Asia,South Asia,female,15-49 years,336737924,5.981607683,2.859478991,0.000561348,1.247735599,2.75777802
India,IND,South Asia,South Asia,female,50-69 years,92447417,25.82181187,3.051906242,0.008966838,29.09943287,62.86817952
India,IND,South Asia,South Asia,male,70+ years,20756149.5,199.3146027,9.388864419,0.028150527,337.9483242,977.8674692
India,IND,South Asia,South Asia,male,Under 5,65341113.53,0.376182379,0.178323148,NA,NA,NA
India,IND,South Asia,South Asia,female,Under 5,58874751.81,0.328547526,0.18132406,NA,NA,NA
India,IND,South Asia,South Asia,female,70+ years,23835361,77.43695751,4.542964598,0.017003454,193.3309715,201.8140629
Nepal,NPL,South Asia,South Asia,female,70+ years,490530,71.54254708,3.327512604,0.603098852,139.8840919,830.5929601
Nepal,NPL,South Asia,South Asia,male,Under 5,1465093.236,0.181488383,0.0384788,NA,NA,NA
Nepal,NPL,South Asia,South Asia,female,Under 5,1379316.083,0.156917406,0.038650214,NA,NA,NA
Nepal,NPL,South Asia,South Asia,male,70+ years,439086,94.37592235,8.839108341,0.718686488,202.8557705,1081.440318
Nepal,NPL,South Asia,South Asia,female,50-69 years,1825312,22.95197628,2.145969847,0.351880613,22.81952329,203.9110521
Nepal,NPL,South Asia,South Asia,male,5-14 years,3333942,0.245374304,0.023522712,NA,NA,NA
Nepal,NPL,South Asia,South Asia,male,15-49 years,6873845,19.70171434,3.813707735,0.027708762,1.800386599,23.65609544
Nepal,NPL,South Asia,South Asia,male,50-69 years,1724962,68.76371917,7.285943138,0.361057391,40.64388922,326.170167
Nepal,NPL,South Asia,South Asia,female,5-14 years,3172674,0.123995335,0.02330714,NA,NA,NA
Nepal,NPL,South Asia,South Asia,female,15-49 years,7846219,3.762512642,1.369853089,0.018212511,0.718121964,9.600607882
Pakistan,PAK,South Asia,South Asia,male,15-49 years,49935370,1.584400889,3.81984828,0.049475278,7.029742846,44.24068611
Pakistan,PAK,South Asia,South Asia,male,50-69 years,10069777,7.880644989,9.316018986,0.43192249,117.1850599,491.6541278
Pakistan,PAK,South Asia,South Asia,female,5-14 years,19947370,0.002291408,0.008901006,NA,NA,NA
Pakistan,PAK,South Asia,South Asia,female,15-49 years,47707252,3.870528235,2.684333595,0.034139649,3.17659651,8.298998
Pakistan,PAK,South Asia,South Asia,male,70+ years,2720008,21.00321435,10.03955476,0.74542595,525.9988829,1115.997694
Pakistan,PAK,South Asia,South Asia,female,50-69 years,9804283,29.34594813,6.455038238,0.515892634,67.74817593,119.735871
Pakistan,PAK,South Asia,South Asia,female,70+ years,2545892,120.1840001,8.745449304,0.955261476,418.6653998,247.5423273
Pakistan,PAK,South Asia,South Asia,male,Under 5,12892454.99,0.007356557,0.077527187,NA,NA,NA
Pakistan,PAK,South Asia,South Asia,male,5-14 years,21500000,0.010404833,0.009263842,NA,NA,NA
Pakistan,PAK,South Asia,South Asia,female,Under 5,11932209.2,0.001876053,0.07417143,NA,NA,NA
Angola,AGO,Sub-Saharan Africa,Central Sub-Saharan Africa,male,70+ years,145449,366.6681703,23.47815898,5.770278585,274.237548,832.584314
Angola,AGO,Sub-Saharan Africa,Central Sub-Saharan Africa,female,50-69 years,910938,115.0912838,5.070632324,2.644196138,71.4220223,142.5821451
Angola,AGO,Sub-Saharan Africa,Central Sub-Saharan Africa,male,5-14 years,3612364,1.53188048,0.078988279,NA,NA,NA
Angola,AGO,Sub-Saharan Africa,Central Sub-Saharan Africa,male,15-49 years,5471059,50.88900798,6.037714775,0.274386275,4.031127173,27.48754632
Angola,AGO,Sub-Saharan Africa,Central Sub-Saharan Africa,male,50-69 years,813978,227.2386802,20.62477433,3.222083978,69.03394824,351.6957629
Angola,AGO,Sub-Saharan Africa,Central Sub-Saharan Africa,female,5-14 years,3592825,1.187007092,0.083967723,NA,NA,NA
Angola,AGO,Sub-Saharan Africa,Central Sub-Saharan Africa,female,15-49 years,5569843,17.69321534,2.202980249,0.176991,3.28196511,7.665734302
Angola,AGO,Sub-Saharan Africa,Central Sub-Saharan Africa,male,Under 5,2501152.031,0.592679407,0.164761593,NA,NA,NA
Angola,AGO,Sub-Saharan Africa,Central Sub-Saharan Africa,female,Under 5,2446128.409,0.682136988,0.177119716,NA,NA,NA
Angola,AGO,Sub-Saharan Africa,Central Sub-Saharan Africa,female,70+ years,187626,199.3423793,6.093728371,4.238687325,353.0751914,307.5174289
Central African Republic,CAF,Sub-Saharan Africa,Central Sub-Saharan Africa,male,Under 5,358434.4321,0.568642872,0.32448911,NA,NA,NA
Central African Republic,CAF,Sub-Saharan Africa,Central Sub-Saharan Africa,female,Under 5,352759.7492,0.499893622,0.350317055,NA,NA,NA
Central African Republic,CAF,Sub-Saharan Africa,Central Sub-Saharan Africa,female,70+ years,65380,154.2757265,7.946749975,10.55386383,294.2028688,285.9227592
Central African Republic,CAF,Sub-Saharan Africa,Central Sub-Saharan Africa,female,15-49 years,1225425,14.02511261,4.74304361,0.398404518,2.361773477,6.299062079
Central African Republic,CAF,Sub-Saharan Africa,Central Sub-Saharan Africa,female,50-69 years,233503,96.36997129,8.513101056,6.344326539,59.51935891,144.5935923
Central African Republic,CAF,Sub-Saharan Africa,Central Sub-Saharan Africa,male,70+ years,48957,312.5915537,35.5794502,16.41077979,295.0068796,1003.881916
Central African Republic,CAF,Sub-Saharan Africa,Central Sub-Saharan Africa,male,5-14 years,598742,1.253265691,0.255075088,NA,NA,NA
Central African Republic,CAF,Sub-Saharan Africa,Central Sub-Saharan Africa,male,15-49 years,1210121,66.58019847,10.93507235,0.981106132,6.031558587,49.71454619
Central African Republic,CAF,Sub-Saharan Africa,Central Sub-Saharan Africa,male,50-69 years,203203,268.233032,38.57979609,10.82676972,93.23628037,571.5391599
Central African Republic,CAF,Sub-Saharan Africa,Central Sub-Saharan Africa,female,5-14 years,606848,0.808236564,0.269796556,NA,NA,NA
Congo,COG,Sub-Saharan Africa,Central Sub-Saharan Africa,male,50-69 years,188581,129.5165741,18.98012124,1.416272517,57.43507645,208.872743
Congo,COG,Sub-Saharan Africa,Central Sub-Saharan Africa,male,5-14 years,608786,0.936287506,0.22671029,NA,NA,NA
Congo,COG,Sub-Saharan Africa,Central Sub-Saharan Africa,male,15-49 years,1084525,29.73514493,6.886070332,0.120454411,3.395800377,17.02512964
Congo,COG,Sub-Saharan Africa,Central Sub-Saharan Africa,female,5-14 years,601852,0.738831068,0.240883037,NA,NA,NA
Congo,COG,Sub-Saharan Africa,Central Sub-Saharan Africa,male,70+ years,46126,239.0814479,23.75998447,2.836332897,270.04187,687.3575039
Congo,COG,Sub-Saharan Africa,Central Sub-Saharan Africa,female,15-49 years,1073496,15.81820543,3.697374632,0.121921687,4.242016439,8.022267139
Congo,COG,Sub-Saharan Africa,Central Sub-Saharan Africa,female,50-69 years,201169,92.05554379,6.577376917,1.924658682,90.60967714,148.3694301
Congo,COG,Sub-Saharan Africa,Central Sub-Saharan Africa,male,Under 5,388089.9796,0.327910198,0.408363212,NA,NA,NA
Congo,COG,Sub-Saharan Africa,Central Sub-Saharan Africa,female,Under 5,379347.1915,0.325457881,0.438240886,NA,NA,NA
Congo,COG,Sub-Saharan Africa,Central Sub-Saharan Africa,female,70+ years,56753,173.1954282,7.202759298,3.284796549,474.4249862,348.5677997
Democratic Republic of the Congo,COD,Sub-Saharan Africa,Central Sub-Saharan Africa,female,70+ years,748311,113.5723433,5.327873805,0.998714313,230.9626434,124.9863417
Democratic Republic of the Congo,COD,Sub-Saharan Africa,Central Sub-Saharan Africa,male,Under 5,7080334.082,0.225487952,0.141295016,NA,NA,NA
Democratic Republic of the Congo,COD,Sub-Saharan Africa,Central Sub-Saharan Africa,female,Under 5,6942786.369,0.307731148,0.152836049,NA,NA,NA
Democratic Republic of the Congo,COD,Sub-Saharan Africa,Central Sub-Saharan Africa,male,70+ years,575874,222.5624863,26.07871429,1.776779754,215.3564477,610.1148203
Democratic Republic of the Congo,COD,Sub-Saharan Africa,Central Sub-Saharan Africa,female,50-69 years,3039080,58.52123722,4.153795817,0.533695584,37.29125892,57.93995224
Democratic Republic of the Congo,COD,Sub-Saharan Africa,Central Sub-Saharan Africa,female,15-49 years,17320111,6.537709123,1.608709317,0.026179612,1.174076078,1.430603152
Democratic Republic of the Congo,COD,Sub-Saharan Africa,Central Sub-Saharan Africa,male,5-14 years,10905828,0.629964552,0.131647778,NA,NA,NA
Democratic Republic of the Congo,COD,Sub-Saharan Africa,Central Sub-Saharan Africa,male,15-49 years,17231388,27.27777755,5.083236101,0.072758792,2.455138565,21.09267516
Democratic Republic of the Congo,COD,Sub-Saharan Africa,Central Sub-Saharan Africa,male,50-69 years,2814774,134.8136342,20.12637706,0.912919586,46.73665972,265.9201389
Democratic Republic of the Congo,COD,Sub-Saharan Africa,Central Sub-Saharan Africa,female,5-14 years,10755884,0.470202258,0.139859969,NA,NA,NA
Equatorial Guinea,GNQ,Sub-Saharan Africa,Central Sub-Saharan Africa,male,Under 5,64696.60126,1.341128882,0.222263179,NA,NA,NA
Equatorial Guinea,GNQ,Sub-Saharan Africa,Central Sub-Saharan Africa,female,Under 5,63476.78455,1.41927203,0.240880513,NA,NA,NA
Equatorial Guinea,GNQ,Sub-Saharan Africa,Central Sub-Saharan Africa,male,5-14 years,102489,2.353180389,0.285841566,NA,NA,NA
Equatorial Guinea,GNQ,Sub-Saharan Africa,Central Sub-Saharan Africa,male,15-49 years,205309,50.17155199,6.927426148,0.603953777,5.228384907,18.47463136
Equatorial Guinea,GNQ,Sub-Saharan Africa,Central Sub-Saharan Africa,male,50-69 years,53222,188.8985513,15.00342914,5.582212543,70.82365337,215.2757952
Equatorial Guinea,GNQ,Sub-Saharan Africa,Central Sub-Saharan Africa,female,70+ years,7458,211.6573276,4.800052193,8.483267447,408.9813214,255.6529129
Equatorial Guinea,GNQ,Sub-Saharan Africa,Central Sub-Saharan Africa,male,70+ years,7389,393.6834168,19.01482465,11.91889896,356.1343765,626.8640049
Equatorial Guinea,GNQ,Sub-Saharan Africa,Central Sub-Saharan Africa,female,5-14 years,101071,1.934500324,0.303371371,NA,NA,NA
Equatorial Guinea,GNQ,Sub-Saharan Africa,Central Sub-Saharan Africa,female,15-49 years,194310,17.08288328,2.659988604,0.336492667,3.834752715,5.765219976
Equatorial Guinea,GNQ,Sub-Saharan Africa,Central Sub-Saharan Africa,female,50-69 years,45594,91.81160713,3.972619743,4.208758037,61.96208415,83.79322826
Gabon,GAB,Sub-Saharan Africa,Central Sub-Saharan Africa,male,50-69 years,83983,184.099155,16.07966697,8.921759581,47.76732239,264.6151464
Gabon,GAB,Sub-Saharan Africa,Central Sub-Saharan Africa,male,70+ years,25033,365.1798703,19.71319434,20.27043956,241.4906397,787.1736772
Gabon,GAB,Sub-Saharan Africa,Central Sub-Saharan Africa,female,5-14 years,198923,1.003327452,0.041063262,NA,NA,NA
Gabon,GAB,Sub-Saharan Africa,Central Sub-Saharan Africa,female,15-49 years,418579,11.89948016,1.63756813,0.439453424,2.387628774,4.669844202
Gabon,GAB,Sub-Saharan Africa,Central Sub-Saharan Africa,female,50-69 years,84363,77.20819558,2.96928647,8.292551502,55.60053978,90.16152471
Gabon,GAB,Sub-Saharan Africa,Central Sub-Saharan Africa,female,70+ years,32749,154.2223035,4.326715134,18.28191744,342.494878,239.5122778
Gabon,GAB,Sub-Saharan Africa,Central Sub-Saharan Africa,male,5-14 years,202545,1.442680332,0.03885965,NA,NA,NA
Gabon,GAB,Sub-Saharan Africa,Central Sub-Saharan Africa,male,15-49 years,440037,41.17244389,7.437001477,0.739464758,2.640362618,21.3194784
Gabon,GAB,Sub-Saharan Africa,Central Sub-Saharan Africa,male,Under 5,121316.852,0.629980514,0.049271489,NA,NA,NA
Gabon,GAB,Sub-Saharan Africa,Central Sub-Saharan Africa,female,Under 5,118643.1228,0.557585781,0.055768936,NA,NA,NA
Burundi,BDI,Sub-Saharan Africa,Eastern Sub-Saharan Africa,male,50-69 years,429203,274.1020871,12.8613261,0.551350649,31.24914074,175.9411884
Burundi,BDI,Sub-Saharan Africa,Eastern Sub-Saharan Africa,male,70+ years,73447,531.7021627,12.72680529,1.101954877,155.9098135,400.4627466
Burundi,BDI,Sub-Saharan Africa,Eastern Sub-Saharan Africa,female,5-14 years,1479245,0.844594069,0.108643246,NA,NA,NA
Burundi,BDI,Sub-Saharan Africa,Eastern Sub-Saharan Africa,female,15-49 years,2623657,13.12843524,0.872781038,0.015365909,0.661482909,1.427535426
Burundi,BDI,Sub-Saharan Africa,Eastern Sub-Saharan Africa,female,50-69 years,437179,131.3176122,3.346500671,0.278831908,17.72194228,29.84134771
Burundi,BDI,Sub-Saharan Africa,Eastern Sub-Saharan Africa,female,70+ years,90037,374.804996,4.668070687,0.564716993,124.3085368,63.90474737
Burundi,BDI,Sub-Saharan Africa,Eastern Sub-Saharan Africa,female,Under 5,1053962.833,0.628836369,0.083105664,NA,NA,NA
Burundi,BDI,Sub-Saharan Africa,Eastern Sub-Saharan Africa,male,5-14 years,1467162,1.34177908,0.0977789,NA,NA,NA
Burundi,BDI,Sub-Saharan Africa,Eastern Sub-Saharan Africa,male,15-49 years,2517094,53.44291567,2.762043368,0.047117018,1.242276994,15.26690758
Burundi,BDI,Sub-Saharan Africa,Eastern Sub-Saharan Africa,male,Under 5,1076006.103,0.815307885,0.073342932,NA,NA,NA
Comoros,COM,Sub-Saharan Africa,Eastern Sub-Saharan Africa,male,Under 5,62648.91373,0.032356348,0.00657777,NA,NA,NA
Comoros,COM,Sub-Saharan Africa,Eastern Sub-Saharan Africa,male,5-14 years,100837,0.065548102,0.001956089,NA,NA,NA
Comoros,COM,Sub-Saharan Africa,Eastern Sub-Saharan Africa,male,15-49 years,197414,6.381762068,2.77662748,0.060574291,1.036316007,15.88670421
Comoros,COM,Sub-Saharan Africa,Eastern Sub-Saharan Africa,female,Under 5,60121.65606,0.027865275,0.008208666,NA,NA,NA
Comoros,COM,Sub-Saharan Africa,Eastern Sub-Saharan Africa,female,70+ years,7395,84.9892851,4.946660556,1.083948518,101.0458684,36.75935441
Comoros,COM,Sub-Saharan Africa,Eastern Sub-Saharan Africa,male,50-69 years,32923,34.38997956,13.76649598,0.648606056,22.41648326,151.5657408
Comoros,COM,Sub-Saharan Africa,Eastern Sub-Saharan Africa,male,70+ years,5754,64.81505116,16.02717821,1.444415193,125.6222371,360.4338039
Comoros,COM,Sub-Saharan Africa,Eastern Sub-Saharan Africa,female,5-14 years,97422,0.032986392,0.002149295,NA,NA,NA
Comoros,COM,Sub-Saharan Africa,Eastern Sub-Saharan Africa,female,15-49 years,193060,2.584473987,0.602281853,0.032481569,0.568093628,1.517876899
Comoros,COM,Sub-Saharan Africa,Eastern Sub-Saharan Africa,female,50-69 years,34380,23.9001718,3.231863229,0.496900748,13.20101583,18.9286613
Djibouti,DJI,Sub-Saharan Africa,Eastern Sub-Saharan Africa,female,70+ years,11764,137.6729808,4.735493349,5.088975377,150.6851404,130.3507248
Djibouti,DJI,Sub-Saharan Africa,Eastern Sub-Saharan Africa,male,50-69 years,47170,173.8037681,21.28241031,4.383701526,56.0591172,400.1191817
Djibouti,DJI,Sub-Saharan Africa,Eastern Sub-Saharan Africa,male,70+ years,9861,261.0272961,21.52983361,8.775334572,248.4721364,1033.618301
Djibouti,DJI,Sub-Saharan Africa,Eastern Sub-Saharan Africa,female,5-14 years,93120,0.450497419,0.029545603,NA,NA,NA
Djibouti,DJI,Sub-Saharan Africa,Eastern Sub-Saharan Africa,female,15-49 years,238649,6.145169027,0.779054608,0.163336847,1.054639415,3.667495548
Djibouti,DJI,Sub-Saharan Africa,Eastern Sub-Saharan Africa,female,50-69 years,48175,49.23911765,3.208015551,2.241285074,22.35774591,44.69263076
Djibouti,DJI,Sub-Saharan Africa,Eastern Sub-Saharan Africa,male,5-14 years,95471,0.886894304,0.026203045,NA,NA,NA
Djibouti,DJI,Sub-Saharan Africa,Eastern Sub-Saharan Africa,male,15-49 years,241597,41.10742011,5.47482814,0.48935558,3.318619929,39.67869561
Djibouti,DJI,Sub-Saharan Africa,Eastern Sub-Saharan Africa,female,Under 5,51366.71573,0.402577734,0.039763694,NA,NA,NA
Djibouti,DJI,Sub-Saharan Africa,Eastern Sub-Saharan Africa,male,Under 5,52945.86922,0.495665427,0.034336702,NA,NA,NA
Eritrea,ERI,Sub-Saharan Africa,Eastern Sub-Saharan Africa,male,70+ years,26804,169.4007427,17.55340345,1.263014747,157.3916175,382.8093177
Eritrea,ERI,Sub-Saharan Africa,Eastern Sub-Saharan Africa,male,50-69 years,177419,116.1059947,17.15598482,0.662754746,38.52100927,225.0360092
Eritrea,ERI,Sub-Saharan Africa,Eastern Sub-Saharan Africa,female,5-14 years,696089,0.232870366,0.042626348,NA,NA,NA
Eritrea,ERI,Sub-Saharan Africa,Eastern Sub-Saharan Africa,female,15-49 years,1269374,6.548468809,0.927571455,0.029553681,0.886593807,2.34666677
Eritrea,ERI,Sub-Saharan Africa,Eastern Sub-Saharan Africa,male,5-14 years,725876,0.365970345,0.038332573,NA,NA,NA
Eritrea,ERI,Sub-Saharan Africa,Eastern Sub-Saharan Africa,female,50-69 years,199577,62.39537033,4.723679012,0.47877129,23.85289845,36.37396439
Eritrea,ERI,Sub-Saharan Africa,Eastern Sub-Saharan Africa,male,15-49 years,1272344,22.70468685,3.366679084,0.05668154,1.645119119,23.7815053
Eritrea,ERI,Sub-Saharan Africa,Eastern Sub-Saharan Africa,female,Under 5,405842.8221,0.150279993,0.065638454,NA,NA,NA
Eritrea,ERI,Sub-Saharan Africa,Eastern Sub-Saharan Africa,male,Under 5,423496.506,0.176522724,0.058224475,NA,NA,NA
Eritrea,ERI,Sub-Saharan Africa,Eastern Sub-Saharan Africa,female,70+ years,45552,132.5989491,6.045636837,0.863845344,137.1679245,82.00308075
Ethiopia,ETH,Sub-Saharan Africa,Eastern Sub-Saharan Africa,male,Under 5,7425924.928,0.255282089,0.047454836,NA,NA,NA
Ethiopia,ETH,Sub-Saharan Africa,Eastern Sub-Saharan Africa,female,70+ years,1096413,155.974552,5.467734445,0.820240348,116.8756629,71.06482517
Ethiopia,ETH,Sub-Saharan Africa,Eastern Sub-Saharan Africa,male,50-69 years,3728524,178.1447558,13.97467277,0.626065412,39.56717846,143.6206512
Ethiopia,ETH,Sub-Saharan Africa,Eastern Sub-Saharan Africa,male,70+ years,953331,283.066649,15.03405074,1.29318878,191.0910476,363.9220959
Ethiopia,ETH,Sub-Saharan Africa,Eastern Sub-Saharan Africa,female,5-14 years,13154153,0.333183562,0.105465222,NA,NA,NA
Ethiopia,ETH,Sub-Saharan Africa,Eastern Sub-Saharan Africa,female,15-49 years,24103160,7.348065265,1.157195493,0.019645709,0.59517829,0.713239842
Ethiopia,ETH,Sub-Saharan Africa,Eastern Sub-Saharan Africa,female,50-69 years,4228373,82.68395322,3.351737541,0.391975345,17.5667039,17.01049914
Ethiopia,ETH,Sub-Saharan Africa,Eastern Sub-Saharan Africa,male,5-14 years,13431913,0.589205683,0.095137671,NA,NA,NA
Ethiopia,ETH,Sub-Saharan Africa,Eastern Sub-Saharan Africa,male,15-49 years,24093196,31.28474054,3.434264727,0.050836206,1.42370036,10.662555
Ethiopia,ETH,Sub-Saharan Africa,Eastern Sub-Saharan Africa,female,Under 5,7216871.588,0.207356402,0.0534104,NA,NA,NA
Kenya,KEN,Sub-Saharan Africa,Eastern Sub-Saharan Africa,male,50-69 years,1661437,143.0127653,18.88976258,1.414399958,17.79297309,162.4501892
Kenya,KEN,Sub-Saharan Africa,Eastern Sub-Saharan Africa,male,70+ years,334300,225.9799046,13.72904226,3.018411007,98.15320373,423.5159606
Kenya,KEN,Sub-Saharan Africa,Eastern Sub-Saharan Africa,female,5-14 years,6031881,0.244862986,0.948319394,NA,NA,NA
Kenya,KEN,Sub-Saharan Africa,Eastern Sub-Saharan Africa,female,15-49 years,11175156,5.615398914,5.282749771,0.044983361,0.30873116,0.658893214
Kenya,KEN,Sub-Saharan Africa,Eastern Sub-Saharan Africa,female,50-69 years,1860981.969,47.37478157,6.294050399,0.674860303,7.45561847,14.62414512
Kenya,KEN,Sub-Saharan Africa,Eastern Sub-Saharan Africa,male,5-14 years,6100880.25,0.452443419,0.855979033,NA,NA,NA
Kenya,KEN,Sub-Saharan Africa,Eastern Sub-Saharan Africa,male,15-49 years,11307024,28.58097432,8.122373401,0.135712878,0.805267428,13.9846059
Kenya,KEN,Sub-Saharan Africa,Eastern Sub-Saharan Africa,female,Under 5,3612527.505,0.224726318,2.516972927,NA,NA,NA
